Date,Price,Open,High,Low,Change %
2021-02-24,47.96,47.96,47.96,47.96,-0.13%
2021-02-25,48.082,48.082,48.082,48.082,0.25%
2021-02-26,47.635,47.635,47.635,47.635,-0.93%
2021-03-01,47.759,47.759,47.759,47.759,0.26%
2021-03-02,48.71,48.71,48.71,48.71,1.99%
2021-03-03,48.27,48.27,48.27,48.27,-0.90%
2021-03-04,47.536,47.536,47.536,47.536,-1.52%
2021-03-05,47.101,47.101,47.101,47.101,-0.91%
2021-03-08,47.971,47.971,47.971,47.971,1.85%
2021-03-09,47.616,47.616,47.616,47.616,-0.74%
2021-03-10,48.398,48.398,48.398,48.398,1.64%
2021-03-11,48.398,48.398,48.398,48.398,0.00%
2021-03-12,49.025,49.025,49.025,49.025,1.30%
2021-03-15,49.034,49.034,49.034,49.034,0.02%
2021-03-16,49.249,49.249,49.249,49.249,0.44%
2021-03-17,49.472,49.472,49.472,49.472,0.45%
2021-03-18,49.211,49.211,49.211,49.211,-0.53%
2021-03-19,48.676,48.676,48.676,48.676,-1.09%
2021-03-22,48.36,48.36,48.36,48.36,-0.65%
2021-03-23,48.843,48.843,48.843,48.843,1.00%
2021-03-24,48.801,48.801,48.801,48.801,-0.09%
2021-03-25,48.598,48.598,48.598,48.598,-0.41%
2021-03-26,48.826,48.826,48.826,48.826,0.47%
2021-03-29,49.658,49.658,49.658,49.658,1.71%
2021-03-30,49.869,49.869,49.869,49.869,0.42%
2021-03-31,49.701,49.701,49.701,49.701,-0.34%
2021-04-01,49.824,49.824,49.824,49.824,0.25%
2021-04-06,50.458,50.458,50.458,50.458,1.27%
2021-04-07,50.31,50.31,50.31,50.31,-0.29%
2021-04-08,50.475,50.475,50.475,50.475,0.33%
2021-04-09,50.867,50.867,50.867,50.867,0.78%
2021-04-12,50.93,50.93,50.93,50.93,0.12%
2021-04-13,51.075,51.075,51.075,51.075,0.28%
2021-04-14,51.164,51.164,51.164,51.164,0.18%
2021-04-15,50.869,50.869,50.869,50.869,-0.58%
2021-04-19,51.42,51.42,51.42,51.42,1.08%
2021-04-20,51.029,51.029,51.029,51.029,-0.76%
2021-04-21,51.232,51.232,51.232,51.232,0.40%
2021-04-22,51.575,51.575,51.575,51.575,0.67%
2021-04-23,51.383,51.383,51.383,51.383,-0.37%
2021-04-26,51.546,51.546,51.546,51.546,0.32%
2021-04-27,51.565,51.565,51.565,51.565,0.04%
2021-04-28,51.482,51.482,51.482,51.482,-0.16%
2021-04-29,51.122,51.122,51.122,51.122,-0.70%
2021-04-30,51.484,51.484,51.484,51.484,0.71%
2021-05-03,51.298,51.298,51.298,51.298,-0.36%
2021-05-04,51.512,51.512,51.512,51.512,0.42%
2021-05-05,51.095,51.095,51.095,51.095,-0.81%
2021-05-06,50.727,50.727,50.727,50.727,-0.72%
2021-05-07,51.083,51.083,51.083,51.083,0.70%
2021-05-10,51.02,51.02,51.02,51.02,-0.12%
2021-05-11,50.471,50.471,50.471,50.471,-1.08%
2021-05-12,50.654,50.654,50.654,50.654,0.36%
2021-05-14,50.564,50.564,50.564,50.564,-0.18%
2021-05-17,50.938,50.938,50.938,50.938,0.74%
2021-05-18,50.668,50.668,50.668,50.668,-0.53%
2021-05-19,50.443,50.443,50.443,50.443,-0.44%
2021-05-20,50.555,50.555,50.555,50.555,0.22%
2021-05-21,51.11,51.11,51.11,51.11,1.10%
2021-05-25,51.518,51.518,51.518,51.518,0.80%
2021-05-26,51.642,51.642,51.642,51.642,0.24%
2021-05-27,51.683,51.683,51.683,51.683,0.08%
2021-05-28,51.689,51.689,51.689,51.689,0.01%
2021-05-31,51.752,51.752,51.752,51.752,0.12%
2021-06-01,51.724,51.724,51.724,51.724,-0.05%
2021-06-02,51.692,51.692,51.692,51.692,-0.06%
2021-06-03,51.665,51.665,51.665,51.665,-0.05%
2021-06-04,51.877,51.877,51.877,51.877,0.41%
2021-06-07,52.113,52.113,52.113,52.113,0.46%
2021-06-08,52.061,52.061,52.061,52.061,-0.10%
