Date,Price,Open,High,Low,Change %
2020-06-24,54.741,54.741,54.741,54.741,-3.22%
2020-06-25,54.565,54.565,54.565,54.565,-0.32%
2020-06-26,52.953,52.953,52.953,52.953,-2.96%
2020-06-29,53.836,53.836,53.836,53.836,1.67%
2020-06-30,53.766,53.766,53.766,53.766,-0.13%
2020-07-01,53.723,53.723,53.723,53.723,-0.08%
2020-07-02,54.023,54.023,54.023,54.023,0.56%
2020-07-06,54.72,54.72,54.72,54.72,1.29%
2020-07-07,53.751,53.751,53.751,53.751,-1.77%
2020-07-08,53.175,53.175,53.175,53.175,-1.07%
2020-07-09,52.202,52.202,52.202,52.202,-1.83%
2020-07-10,52.823,52.823,52.823,52.823,1.19%
2020-07-13,52.808,52.808,52.808,52.808,-0.03%
2020-07-14,53.053,53.053,53.053,53.053,0.47%
2020-07-15,54.29,54.29,54.29,54.29,2.33%
2020-07-16,54.336,54.336,54.336,54.336,0.08%
2020-07-17,54.231,54.231,54.231,54.231,-0.19%
2020-07-20,54.427,54.427,54.427,54.427,0.36%
2020-07-21,55.553,55.553,55.553,55.553,2.07%
2020-07-22,54.957,54.957,54.957,54.957,-1.07%
2020-07-23,55.204,55.204,55.204,55.204,0.45%
2020-07-24,54.706,54.706,54.706,54.706,-0.90%
2020-07-27,54.273,54.273,54.273,54.273,-0.79%
2020-07-28,54.146,54.146,54.146,54.146,-0.23%
2020-07-29,54.556,54.556,54.556,54.556,0.76%
2020-07-30,53.002,53.002,53.002,53.002,-2.85%
2020-07-31,52.412,52.412,52.412,52.412,-1.11%
2020-08-03,52.646,52.646,52.646,52.646,0.45%
2020-08-04,53.276,53.276,53.276,53.276,1.20%
2020-08-05,54.802,54.802,54.802,54.802,2.87%
2020-08-06,54.442,54.442,54.442,54.442,-0.66%
2020-08-07,54.839,54.839,54.839,54.839,0.73%
2020-08-10,55.864,55.864,55.864,55.864,1.87%
2020-08-11,57.57,57.57,57.57,57.57,3.05%
2020-08-12,57.901,57.901,57.901,57.901,0.57%
2020-08-13,57.838,57.838,57.838,57.838,-0.11%
2020-08-14,57.841,57.841,57.841,57.841,0.00%
2020-08-17,57.4,57.4,57.4,57.4,-0.76%
2020-08-18,56.769,56.769,56.769,56.769,-1.10%
2020-08-19,56.612,56.612,56.612,56.612,-0.28%
2020-08-20,56.169,56.169,56.169,56.169,-0.78%
2020-08-24,56.935,56.935,56.935,56.935,1.36%
2020-08-28,55.705,55.705,55.705,55.705,-2.16%
2020-08-31,55.998,55.998,55.998,55.998,0.53%
2020-09-01,55.308,55.308,55.308,55.308,-1.23%
2020-09-02,55.419,55.419,55.419,55.419,0.20%
2020-09-03,55.192,55.192,55.192,55.192,-0.41%
2020-09-04,55.075,55.075,55.075,55.075,-0.21%
2020-09-07,55.261,55.261,55.261,55.261,0.34%
2020-09-08,54.897,54.897,54.897,54.897,-0.66%
2020-09-09,55.61,55.61,55.61,55.61,1.30%
2020-09-10,55.438,55.438,55.438,55.438,-0.31%
2020-09-14,56.361,56.361,56.361,56.361,1.66%
2020-09-15,57.064,57.064,57.064,57.064,1.25%
2020-09-16,57.1,57.1,57.1,57.1,0.06%
2020-09-17,57.258,57.258,57.258,57.258,0.28%
2020-09-18,56.954,56.954,56.954,56.954,-0.53%
2020-09-21,54.372,54.372,54.372,54.372,-4.53%
2020-09-22,53.85,53.85,53.85,53.85,-0.96%
2020-09-23,53.017,53.017,53.017,53.017,-1.55%
2020-09-24,51.128,51.128,51.128,51.128,-3.56%
2020-09-28,52.255,52.255,52.255,52.255,2.20%
2020-09-29,51.949,51.949,51.949,51.949,-0.58%
2020-09-30,52.661,52.661,52.661,52.661,1.37%
2020-10-01,52.718,52.718,52.718,52.718,0.11%
2020-10-02,52.957,52.957,52.957,52.957,0.45%
2020-10-05,53.964,53.964,53.964,53.964,1.90%
2020-10-06,54.112,54.112,54.112,54.112,0.27%
2020-10-07,54.202,54.202,54.202,54.202,0.17%
2020-10-08,55.398,55.398,55.398,55.398,2.21%
2020-10-09,54.818,54.818,54.818,54.818,-1.05%
2020-10-12,55.037,55.037,55.037,55.037,0.40%
2020-10-13,54.579,54.579,54.579,54.579,-0.83%
2020-10-14,54.476,54.476,54.476,54.476,-0.19%
2020-10-15,54.479,54.479,54.479,54.479,0.01%
2020-10-16,54.804,54.804,54.804,54.804,0.60%
2020-10-19,54.657,54.657,54.657,54.657,-0.27%
2020-10-20,54.802,54.802,54.802,54.802,0.27%
2020-10-21,54.559,54.559,54.559,54.559,-0.44%
2020-10-22,54.953,54.953,54.953,54.953,0.72%
2020-10-23,55.08,55.08,55.08,55.08,0.23%
2020-10-26,53.839,53.839,53.839,53.839,-2.25%
2020-10-27,52.787,52.787,52.787,52.787,-1.95%
2020-10-28,50.657,50.657,50.657,50.657,-4.04%
2020-10-29,50.931,50.931,50.931,50.931,0.54%
2020-10-30,50.81,50.81,50.81,50.81,-0.24%
2020-11-02,51.633,51.633,51.633,51.633,1.62%
2020-11-03,52.312,52.312,52.312,52.312,1.31%
2020-11-04,52.311,52.311,52.311,52.311,-0.00%
2020-11-05,53.63,53.63,53.63,53.63,2.52%
2020-11-06,52.964,52.964,52.964,52.964,-1.24%
2020-11-09,56.585,56.585,56.585,56.585,6.84%
2020-11-10,58.037,58.037,58.037,58.037,2.57%
2020-11-11,58.739,58.739,58.739,58.739,1.21%
2020-11-12,57.756,57.756,57.756,57.756,-1.67%
2020-11-13,58.473,58.473,58.473,58.473,1.24%
2020-11-16,60.66,60.66,60.66,60.66,3.74%
2020-11-17,61.001,61.001,61.001,61.001,0.56%
2020-11-18,61.422,61.422,61.422,61.422,0.69%
2020-11-19,61.487,61.487,61.487,61.487,0.11%
2020-11-20,62.03,62.03,62.03,62.03,0.88%
2020-11-23,63.842,63.842,63.842,63.842,2.92%
2020-11-24,65.514,65.514,65.514,65.514,2.62%
2020-11-25,65.508,65.508,65.508,65.508,-0.01%
2020-11-26,65.333,65.333,65.333,65.333,-0.27%
2020-11-27,65.276,65.276,65.276,65.276,-0.09%
2020-11-30,63.573,63.573,63.573,63.573,-2.61%
2020-12-01,63.916,63.916,63.916,63.916,0.54%
2020-12-02,64.392,64.392,64.392,64.392,0.74%
2020-12-03,64.785,64.785,64.785,64.785,0.61%
2020-12-07,66.408,66.408,66.408,66.408,2.51%
2020-12-08,66.231,66.231,66.231,66.231,-0.27%
2020-12-09,66.166,66.166,66.166,66.166,-0.10%
2020-12-10,66.754,66.754,66.754,66.754,0.89%
2020-12-11,65.862,65.862,65.862,65.862,-1.34%
2020-12-14,65.782,65.782,65.782,65.782,-0.12%
2020-12-15,66.562,66.562,66.562,66.562,1.18%
2020-12-16,66.267,66.267,66.267,66.267,-0.44%
2020-12-17,66.823,66.823,66.823,66.823,0.84%
2020-12-18,66.403,66.403,66.403,66.403,-0.63%
2020-12-21,64.392,64.392,64.392,64.392,-3.03%
2020-12-22,64.199,64.199,64.199,64.199,-0.30%
2020-12-23,66.44,66.44,66.44,66.44,3.49%
2020-12-24,66.744,66.744,66.744,66.744,0.46%
2020-12-28,67.154,67.154,67.154,67.154,0.61%
2020-12-29,66.653,66.653,66.653,66.653,-0.75%
2020-12-30,66.958,66.958,66.958,66.958,0.46%
2020-12-31,67.138,67.138,67.138,67.138,0.27%
2021-01-04,67.545,67.545,67.545,67.545,0.61%
2021-01-05,68.546,68.546,68.546,68.546,1.48%
2021-01-07,71.816,71.816,71.816,71.816,4.77%
2021-01-08,72.284,72.284,72.284,72.284,0.65%
2021-01-11,72.089,72.089,72.089,72.089,-0.27%
2021-01-12,73.839,73.839,73.839,73.839,2.43%
2021-01-13,73.952,73.952,73.952,73.952,0.15%
2021-01-14,74.928,74.928,74.928,74.928,1.32%
2021-01-15,72.823,72.823,72.823,72.823,-2.81%
2021-01-18,72.701,72.701,72.701,72.701,-0.17%
2021-01-19,72.806,72.806,72.806,72.806,0.14%
2021-01-20,72.78,72.78,72.78,72.78,-0.04%
2021-01-21,72.2,72.2,72.2,72.2,-0.80%
2021-01-22,71.419,71.419,71.419,71.419,-1.08%
2021-01-25,70.286,70.286,70.286,70.286,-1.59%
2021-01-26,70.817,70.817,70.817,70.817,0.75%
2021-01-27,69.934,69.934,69.934,69.934,-1.25%
2021-01-28,70.29,70.29,70.29,70.29,0.51%
2021-01-29,69.394,69.394,69.394,69.394,-1.27%
2021-02-01,69.948,69.948,69.948,69.948,0.80%
2021-02-02,70.961,70.961,70.961,70.961,1.45%
2021-02-03,72.095,72.095,72.095,72.095,1.60%
2021-02-04,72.606,72.606,72.606,72.606,0.71%
2021-02-05,73.571,73.571,73.571,73.571,1.33%
2021-02-08,74.856,74.856,74.856,74.856,1.75%
2021-02-09,75.087,75.087,75.087,75.087,0.31%
2021-02-10,75.404,75.404,75.404,75.404,0.42%
2021-02-11,75.25,75.25,75.25,75.25,-0.20%
2021-02-12,76.02,76.02,76.02,76.02,1.02%
2021-02-15,76.993,76.993,76.993,76.993,1.28%
2021-02-16,77.596,77.596,77.596,77.596,0.78%
2021-02-17,76.639,76.639,76.639,76.639,-1.23%
2021-02-18,74.812,74.812,74.812,74.812,-2.38%
2021-02-19,75.695,75.695,75.695,75.695,1.18%
2021-02-22,76.117,76.117,76.117,76.117,0.56%
2021-02-23,75.811,75.811,75.811,75.811,-0.40%
2021-02-24,77.266,77.266,77.266,77.266,1.92%
2021-02-25,77.3,77.3,77.3,77.3,0.04%
2021-02-26,75.423,75.423,75.423,75.423,-2.43%
2021-03-01,76.722,76.722,76.722,76.722,1.72%
2021-03-02,76.216,76.216,76.216,76.216,-0.66%
2021-03-03,76.613,76.613,76.613,76.613,0.52%
2021-03-04,76.552,76.552,76.552,76.552,-0.08%
2021-03-05,77.186,77.186,77.186,77.186,0.83%
2021-03-08,78.089,78.089,78.089,78.089,1.17%
2021-03-09,78.079,78.079,78.079,78.079,-0.01%
2021-03-10,78.992,78.992,78.992,78.992,1.17%
2021-03-11,80.772,80.772,80.772,80.772,2.25%
2021-03-12,81.201,81.201,81.201,81.201,0.53%
2021-03-15,82.179,82.179,82.179,82.179,1.20%
2021-03-16,82.645,82.645,82.645,82.645,0.57%
2021-03-17,82.669,82.669,82.669,82.669,0.03%
2021-03-18,81.735,81.735,81.735,81.735,-1.13%
2021-03-22,81.484,81.484,81.484,81.484,-0.31%
2021-03-23,79.513,79.513,79.513,79.513,-2.42%
2021-03-24,79.792,79.792,79.792,79.792,0.35%
2021-03-25,79.649,79.649,79.649,79.649,-0.18%
2021-03-26,81.226,81.226,81.226,81.226,1.98%
2021-03-29,79.978,79.978,79.978,79.978,-1.54%
2021-03-30,80.537,80.537,80.537,80.537,0.70%
2021-03-31,80.381,80.381,80.381,80.381,-0.19%
2021-04-06,81.531,81.531,81.531,81.531,1.43%
2021-04-07,81.695,81.695,81.695,81.695,0.20%
2021-04-09,80.846,80.846,80.846,80.846,-1.04%
2021-04-12,80.35,80.35,80.35,80.35,-0.61%
2021-04-13,80.922,80.922,80.922,80.922,0.71%
2021-04-14,81.709,81.709,81.709,81.709,0.97%
2021-04-16,82.248,82.248,82.248,82.248,0.66%
2021-04-19,82.621,82.621,82.621,82.621,0.45%
2021-04-20,80.726,80.726,80.726,80.726,-2.29%
2021-04-21,81.633,81.633,81.633,81.633,1.12%
2021-04-22,81.953,81.953,81.953,81.953,0.39%
2021-04-23,81.7,81.7,81.7,81.7,-0.31%
2021-04-26,82.8,82.8,82.8,82.8,1.35%
2021-04-27,82.843,82.843,82.843,82.843,0.05%
2021-04-28,83.001,83.001,83.001,83.001,0.19%
2021-04-29,82.992,82.992,82.992,82.992,-0.01%
2021-04-30,81.994,81.994,81.994,81.994,-1.20%
2021-05-03,83.271,83.271,83.271,83.271,1.56%
2021-05-04,82.264,82.264,82.264,82.264,-1.21%
2021-05-05,83.563,83.563,83.563,83.563,1.58%
2021-05-06,83.62,83.62,83.62,83.62,0.07%
2021-05-07,84.687,84.687,84.687,84.687,1.28%
2021-05-10,85.098,85.098,85.098,85.098,0.49%
2021-05-11,84.171,84.171,84.171,84.171,-1.09%
2021-05-12,83.916,83.916,83.916,83.916,-0.30%
2021-05-13,83.47,83.47,83.47,83.47,-0.53%
2021-05-14,84.834,84.834,84.834,84.834,1.63%
2021-05-17,85.589,85.589,85.589,85.589,0.89%
2021-05-18,85.714,85.714,85.714,85.714,0.15%
2021-05-19,84.759,84.759,84.759,84.759,-1.11%
2021-05-20,84.622,84.622,84.622,84.622,-0.16%
2021-05-21,85.234,85.234,85.234,85.234,0.72%
2021-05-24,85.633,85.633,85.633,85.633,0.47%
2021-05-25,85.158,85.158,85.158,85.158,-0.55%
2021-05-26,86.025,86.025,86.025,86.025,1.02%
2021-05-27,86.85,86.85,86.85,86.85,0.96%
2021-05-28,87.244,87.244,87.244,87.244,0.45%
2021-05-31,87.424,87.424,87.424,87.424,0.21%
2021-06-01,89.135,89.135,89.135,89.135,1.96%
2021-06-02,89.381,89.381,89.381,89.381,0.28%
2021-06-03,89.289,89.289,89.289,89.289,-0.10%
2021-06-04,89.054,89.054,89.054,89.054,-0.26%
2021-06-07,89.661,89.661,89.661,89.661,0.68%
2021-06-08,89.831,89.831,89.831,89.831,0.19%
2021-06-09,89.016,89.016,89.016,89.016,-0.91%
2021-06-10,89.265,89.265,89.265,89.265,0.28%
2021-06-11,90.028,90.028,90.028,90.028,0.86%
2021-06-14,89.914,89.914,89.914,89.914,-0.13%
2021-06-15,89.592,89.592,89.592,89.592,-0.36%
2021-06-16,89.838,89.838,89.838,89.838,0.27%
2021-06-17,88.518,88.518,88.518,88.518,-1.47%
2021-06-18,86.813,86.813,86.813,86.813,-1.93%
2021-06-21,88.056,88.056,88.056,88.056,1.43%
2021-06-22,87.933,87.933,87.933,87.933,-0.14%
2021-06-23,88.333,88.333,88.333,88.333,0.46%
2021-06-24,88.943,88.943,88.943,88.943,0.69%
2021-06-25,88.741,88.741,88.741,88.741,-0.23%
2021-06-28,87.052,87.052,87.052,87.052,-1.90%
2021-06-29,87.0,87.0,87.0,87.0,-0.06%
2021-06-30,86.901,86.901,86.901,86.901,-0.11%
2021-07-01,87.824,87.824,87.824,87.824,1.06%
2021-07-02,88.215,88.215,88.215,88.215,0.44%
2021-07-05,88.769,88.769,88.769,88.769,0.63%
2021-07-06,87.771,87.771,87.771,87.771,-1.12%
2021-07-07,86.826,86.826,86.826,86.826,-1.08%
2021-07-08,85.134,85.134,85.134,85.134,-1.95%
2021-07-09,85.955,85.955,85.955,85.955,0.96%
2021-07-12,85.932,85.932,85.932,85.932,-0.03%
2021-07-13,84.955,84.955,84.955,84.955,-1.14%
2021-07-14,84.127,84.127,84.127,84.127,-0.97%
2021-07-15,83.281,83.281,83.281,83.281,-1.01%
2021-07-16,81.991,81.991,81.991,81.991,-1.55%
2021-07-19,78.882,78.882,78.882,78.882,-3.79%
2021-07-20,80.14,80.14,80.14,80.14,1.59%
2021-07-21,82.42,82.42,82.42,82.42,2.85%
2021-07-22,81.908,81.908,81.908,81.908,-0.62%
2021-07-23,82.26,82.26,82.26,82.26,0.43%
2021-07-26,83.398,83.398,83.398,83.398,1.38%
2021-07-27,82.466,82.466,82.466,82.466,-1.12%
2021-07-28,83.002,83.002,83.002,83.002,0.65%
2021-07-29,83.748,83.748,83.748,83.748,0.90%
2021-07-30,82.328,82.328,82.328,82.328,-1.70%
2021-08-02,82.398,82.398,82.398,82.398,0.08%
2021-08-03,82.364,82.364,82.364,82.364,-0.04%
2021-08-04,81.781,81.781,81.781,81.781,-0.71%
2021-08-05,82.527,82.527,82.527,82.527,0.91%
2021-08-06,83.306,83.306,83.306,83.306,0.94%
2021-08-09,82.777,82.777,82.777,82.777,-0.63%
2021-08-10,83.632,83.632,83.632,83.632,1.03%
2021-08-11,84.619,84.619,84.619,84.619,1.18%
2021-08-12,84.351,84.351,84.351,84.351,-0.32%
2021-08-13,84.728,84.728,84.728,84.728,0.45%
2021-08-16,83.933,83.933,83.933,83.933,-0.94%
2021-08-17,83.308,83.308,83.308,83.308,-0.74%
2021-08-18,83.708,83.708,83.708,83.708,0.48%
2021-08-19,82.005,82.005,82.005,82.005,-2.03%
2021-08-20,82.134,82.134,82.134,82.134,0.16%
2021-08-23,83.513,83.513,83.513,83.513,1.68%
2021-08-24,84.284,84.284,84.284,84.284,0.92%
2021-08-25,85.03,85.03,85.03,85.03,0.88%
2021-08-26,84.744,84.744,84.744,84.744,-0.34%
2021-08-27,85.774,85.774,85.774,85.774,1.21%
2021-08-30,85.54,85.54,85.54,85.54,-0.27%
2021-08-31,85.487,85.487,85.487,85.487,-0.06%
2021-09-01,85.787,85.787,85.787,85.787,0.35%
2021-09-02,86.802,86.802,86.802,86.802,1.18%
2021-09-03,86.731,86.731,86.731,86.731,-0.08%
2021-09-06,86.657,86.657,86.657,86.657,-0.08%
2021-09-07,86.494,86.494,86.494,86.494,-0.19%
2021-09-08,85.471,85.471,85.471,85.471,-1.18%
2021-09-09,85.338,85.338,85.338,85.338,-0.16%
2021-09-10,85.046,85.046,85.046,85.046,-0.34%
2021-09-13,86.139,86.139,86.139,86.139,1.29%
2021-09-14,85.495,85.495,85.495,85.495,-0.75%
2021-09-15,85.855,85.855,85.855,85.855,0.42%
2021-09-16,85.525,85.525,85.525,85.525,-0.38%
2021-09-17,85.033,85.033,85.033,85.033,-0.58%
2021-09-20,82.923,82.923,82.923,82.923,-2.48%
2021-09-21,83.375,83.375,83.375,83.375,0.54%
2021-09-22,85.034,85.034,85.034,85.034,1.99%
2021-09-23,86.647,86.647,86.647,86.647,1.90%
2021-09-24,87.21,87.21,87.21,87.21,0.65%
2021-09-27,89.186,89.186,89.186,89.186,2.27%
2021-09-28,88.913,88.913,88.913,88.913,-0.31%
2021-09-29,89.189,89.189,89.189,89.189,0.31%
2021-09-30,89.792,89.792,89.792,89.792,0.67%
2021-10-01,90.358,90.358,90.358,90.358,0.63%
2021-10-04,90.768,90.768,90.768,90.768,0.45%
2021-10-05,91.114,91.114,91.114,91.114,0.38%
2021-10-06,88.955,88.955,88.955,88.955,-2.37%
2021-10-07,90.088,90.088,90.088,90.088,1.27%
2021-10-08,90.269,90.269,90.269,90.269,0.20%
2021-10-11,90.722,90.722,90.722,90.722,0.50%
2021-10-13,90.629,90.629,90.629,90.629,-0.10%
2021-10-14,91.299,91.299,91.299,91.299,0.74%
2021-10-15,92.103,92.103,92.103,92.103,0.88%
2021-10-18,92.83,92.83,92.83,92.83,0.79%
2021-10-19,93.517,93.517,93.517,93.517,0.74%
2021-10-20,93.502,93.502,93.502,93.502,-0.02%
2021-10-21,93.132,93.132,93.132,93.132,-0.40%
2021-10-22,93.238,93.238,93.238,93.238,0.11%
2021-10-25,94.238,94.238,94.238,94.238,1.07%
2021-10-26,93.398,93.398,93.398,93.398,-0.89%
2021-10-27,92.156,92.156,92.156,92.156,-1.33%
2021-10-28,91.539,91.539,91.539,91.539,-0.67%
2021-10-29,91.256,91.256,91.256,91.256,-0.31%
2021-11-02,92.517,92.517,92.517,92.517,1.38%
2021-11-03,92.771,92.771,92.771,92.771,0.27%
2021-11-04,92.977,92.977,92.977,92.977,0.22%
2021-11-05,94.112,94.112,94.112,94.112,1.22%
2021-11-08,94.564,94.564,94.564,94.564,0.48%
2021-11-10,92.859,92.859,92.859,92.859,-1.80%
2021-11-11,93.311,93.311,93.311,93.311,0.49%
2021-11-12,93.324,93.324,93.324,93.324,0.01%
2021-11-15,93.719,93.719,93.719,93.719,0.42%
2021-11-16,93.535,93.535,93.535,93.535,-0.20%
2021-11-17,92.883,92.883,92.883,92.883,-0.70%
2021-11-18,91.667,91.667,91.667,91.667,-1.31%
2021-11-19,90.231,90.231,90.231,90.231,-1.57%
2021-11-22,90.683,90.683,90.683,90.683,0.50%
2021-11-23,90.533,90.533,90.533,90.533,-0.17%
2021-11-24,91.0,91.0,91.0,91.0,0.52%
2021-11-25,91.347,91.347,91.347,91.347,0.38%
2021-11-26,87.316,87.316,87.316,87.316,-4.41%
2021-11-29,87.911,87.911,87.911,87.911,0.68%
2021-11-30,86.407,86.407,86.407,86.407,-1.71%
2021-12-01,86.444,86.444,86.444,86.444,0.04%
2021-12-02,86.994,86.994,86.994,86.994,0.64%
2021-12-03,86.449,86.449,86.449,86.449,-0.63%
2021-12-07,89.42,89.42,89.42,89.42,3.44%
2021-12-09,88.712,88.712,88.712,88.712,-0.79%
2021-12-10,88.644,88.644,88.644,88.644,-0.08%
2021-12-13,86.935,86.935,86.935,86.935,-1.93%
2021-12-14,86.187,86.187,86.187,86.187,-0.86%
2021-12-15,85.766,85.766,85.766,85.766,-0.49%
2021-12-16,86.299,86.299,86.299,86.299,0.62%
2021-12-17,85.952,85.952,85.952,85.952,-0.40%
2021-12-20,84.775,84.775,84.775,84.775,-1.37%
2021-12-21,87.145,87.145,87.145,87.145,2.80%
2021-12-22,87.94,87.94,87.94,87.94,0.91%
2021-12-23,88.061,88.061,88.061,88.061,0.14%
2021-12-24,88.036,88.036,88.036,88.036,-0.03%
2021-12-27,88.377,88.377,88.377,88.377,0.39%
2021-12-28,88.743,88.743,88.743,88.743,0.41%
2021-12-29,88.356,88.356,88.356,88.356,-0.44%
2021-12-30,88.426,88.426,88.426,88.426,0.08%
2021-12-31,88.631,88.631,88.631,88.631,0.23%
2022-01-03,90.308,90.308,90.308,90.308,1.89%
2022-01-04,91.964,91.964,91.964,91.964,1.83%
2022-01-05,92.001,92.001,92.001,92.001,0.04%
2022-01-06,92.898,92.898,92.898,92.898,0.97%
2022-01-07,93.331,93.331,93.331,93.331,0.47%
2022-01-10,92.77,92.77,92.77,92.77,-0.60%
2022-01-11,93.816,93.816,93.816,93.816,1.13%
2022-01-12,94.456,94.456,94.456,94.456,0.68%
2022-01-13,94.642,94.642,94.642,94.642,0.20%
2022-01-14,94.553,94.553,94.553,94.553,-0.09%
2022-01-17,94.976,94.976,94.976,94.976,0.45%
2022-01-18,94.553,94.553,94.553,94.553,-0.45%
2022-01-19,93.619,93.619,93.619,93.619,-0.99%
2022-01-20,93.03,93.03,93.03,93.03,-0.63%
2022-01-21,90.707,90.707,90.707,90.707,-2.50%
2022-01-24,87.926,87.926,87.926,87.926,-3.07%
2022-01-25,89.85,89.85,89.85,89.85,2.19%
2022-01-26,90.93,90.93,90.93,90.93,1.20%
2022-01-27,91.02,91.02,91.02,91.02,0.10%
2022-01-28,90.532,90.532,90.532,90.532,-0.54%
2022-01-31,90.576,90.576,90.576,90.576,0.05%
2022-02-01,91.939,91.939,91.939,91.939,1.51%
2022-02-02,91.828,91.828,91.828,91.828,-0.12%
2022-02-03,90.654,90.654,90.654,90.654,-1.28%
2022-02-04,90.921,90.921,90.921,90.921,0.29%
2022-02-07,90.732,90.732,90.732,90.732,-0.21%
2022-02-08,90.144,90.144,90.144,90.144,-0.65%
2022-02-09,91.675,91.675,91.675,91.675,1.70%
2022-02-10,92.301,92.301,92.301,92.301,0.68%
2022-02-11,93.098,93.098,93.098,93.098,0.86%
2022-02-14,91.419,91.419,91.419,91.419,-1.80%
2022-02-15,91.95,91.95,91.95,91.95,0.58%
2022-02-16,93.178,93.178,93.178,93.178,1.33%
2022-02-17,92.354,92.354,92.354,92.354,-0.88%
2022-02-18,91.562,91.562,91.562,91.562,-0.86%
2022-02-21,91.002,91.002,91.002,91.002,-0.61%
2022-02-22,91.039,91.039,91.039,91.039,0.04%
2022-02-23,91.056,91.056,91.056,91.056,0.02%
2022-02-24,90.771,90.771,90.771,90.771,-0.31%
2022-02-25,91.853,91.853,91.853,91.853,1.19%
2022-02-28,92.288,92.288,92.288,92.288,0.47%
2022-03-01,91.743,91.743,91.743,91.743,-0.59%
2022-03-02,93.408,93.408,93.408,93.408,1.81%
2022-03-03,92.514,92.514,92.514,92.514,-0.96%
2022-03-04,91.096,91.096,91.096,91.096,-1.53%
2022-03-07,91.311,91.311,91.311,91.311,0.24%
2022-03-08,92.985,92.985,92.985,92.985,1.83%
2022-03-09,92.717,92.717,92.717,92.717,-0.29%
2022-03-10,93.154,93.154,93.154,93.154,0.47%
2022-03-11,93.094,93.094,93.094,93.094,-0.07%
2022-03-14,91.56,91.56,91.56,91.56,-1.65%
2022-03-15,90.771,90.771,90.771,90.771,-0.86%
2022-03-16,92.732,92.732,92.732,92.732,2.16%
2022-03-17,94.175,94.175,94.175,94.175,1.56%
2022-03-18,96.212,96.212,96.212,96.212,2.16%
2022-03-21,97.219,97.219,97.219,97.219,1.05%
2022-03-22,97.706,97.706,97.706,97.706,0.50%
2022-03-23,98.334,98.334,98.334,98.334,0.64%
2022-03-24,98.788,98.788,98.788,98.788,0.46%
2022-03-25,100.912,100.912,100.912,100.912,2.15%
2022-03-28,100.411,100.411,100.411,100.411,-0.50%
2022-03-29,100.684,100.684,100.684,100.684,0.27%
2022-03-30,101.424,101.424,101.424,101.424,0.74%
2022-03-31,100.945,100.945,100.945,100.945,-0.47%
2022-04-01,102.687,102.687,102.687,102.687,1.73%
2022-04-04,102.58,102.58,102.58,102.58,-0.10%
2022-04-05,102.154,102.154,102.154,102.154,-0.42%
2022-04-06,101.197,101.197,101.197,101.197,-0.94%
2022-04-07,100.963,100.963,100.963,100.963,-0.23%
2022-04-08,102.934,102.934,102.934,102.934,1.95%
2022-04-11,102.366,102.366,102.366,102.366,-0.55%
2022-04-12,103.056,103.056,103.056,103.056,0.67%
2022-04-13,103.957,103.957,103.957,103.957,0.87%
2022-04-14,104.722,104.722,104.722,104.722,0.74%
2022-04-18,104.106,104.106,104.106,104.106,-0.59%
2022-04-19,104.247,104.247,104.247,104.247,0.14%
2022-04-20,103.914,103.914,103.914,103.914,-0.32%
2022-04-21,103.532,103.532,103.532,103.532,-0.37%
2022-04-22,101.437,101.437,101.437,101.437,-2.02%
2022-04-25,98.705,98.705,98.705,98.705,-2.69%
2022-04-26,98.383,98.383,98.383,98.383,-0.33%
2022-04-27,99.562,99.562,99.562,99.562,1.20%
2022-04-28,100.637,100.637,100.637,100.637,1.08%
2022-04-29,99.878,99.878,99.878,99.878,-0.75%
2022-05-02,99.482,99.482,99.482,99.482,-0.40%
2022-05-03,101.365,101.365,101.365,101.365,1.89%
2022-05-04,102.024,102.024,102.024,102.024,0.65%
2022-05-05,100.324,100.324,100.324,100.324,-1.67%
2022-05-06,99.804,99.804,99.804,99.804,-0.52%
2022-05-09,95.864,95.864,95.864,95.864,-3.95%
2022-05-10,95.865,95.865,95.865,95.865,0.00%
2022-05-11,96.573,96.573,96.573,96.573,0.74%
2022-05-12,95.794,95.794,95.794,95.794,-0.81%
2022-05-13,98.902,98.902,98.902,98.902,3.24%
2022-05-16,100.493,100.493,100.493,100.493,1.61%
2022-05-17,101.269,101.269,101.269,101.269,0.77%
2022-05-18,100.394,100.394,100.394,100.394,-0.86%
2022-05-19,100.32,100.32,100.32,100.32,-0.07%
2022-05-20,100.911,100.911,100.911,100.911,0.59%
2022-05-23,102.505,102.505,102.505,102.505,1.58%
2022-05-24,101.447,101.447,101.447,101.447,-1.03%
2022-05-25,103.653,103.653,103.653,103.653,2.17%
2022-05-26,104.614,104.614,104.614,104.614,0.93%
2022-05-27,105.737,105.737,105.737,105.737,1.07%
2022-05-30,106.544,106.544,106.544,106.544,0.76%
2022-05-31,106.697,106.697,106.697,106.697,0.14%
2022-06-01,107.857,107.857,107.857,107.857,1.09%
2022-06-02,108.355,108.355,108.355,108.355,0.46%
2022-06-03,108.316,108.316,108.316,108.316,-0.04%
2022-06-06,108.482,108.482,108.482,108.482,0.15%
2022-06-07,108.928,108.928,108.928,108.928,0.41%
2022-06-08,108.606,108.606,108.606,108.606,-0.30%
2022-06-09,106.848,106.848,106.848,106.848,-1.62%
2022-06-10,104.963,104.963,104.963,104.963,-1.76%
2022-06-13,99.841,99.841,99.841,99.841,-4.88%
